ACTR3C	7600.0
ACTR3C	357.0
ACTR3C	37.0
ACTR5	702.0
ACTR6	508.0
ACTR8	1652.0
ACTRT3	508.0
ACVR1	1084.0
ACVR1B	2967.0
ACVR1B	2968.0
ACVR1C	7150.0
ACVR2A	3547.0
ACVR2A	3552.0
ACVR2B	9809.0
ACVRL1	2467.0
ACYP1	200.0
ACYP2	1408.0
ACYP2	41.0
ACYP2	610.0
ACYP2	495.0
ADA	314.0
ADA	311.0
ADAL	337.0
ADAL	339.0
ADAL	2623.0
ADAM10	8737.0
ADAM11	2091.0
ADAM12	4887.0
ADAM12	787.0
ADAM15	208.0
ADAM15	12.0
ADAM15	315.0
ADAM15	272.0
ADAM17	1690.0
ADAM19	3644.0
ADAM21	236.0
ADAM22	84.0
ADAM22	6397.0
ADAM22	6213.0
ADAM23	3499.0
ADAM8	732.0
ADAM8	810.0
ADAM8	0.0
ADAM9	1559.0
ADAM9	1559.0
ADAMTS10	652.0
ADAMTS1	1823.0
ADAMTS13	222.0
ADAMTS13	222.0
ADAMTS15	2823.0
ADAMTS16	1165.0
ADAMTS17	2964.0
ADAMTS18	1827.0
ADAMTS19	1456.0
ADAMTS20	342.0
ADAMTS2	3013.0
ADAMTS2	453.0
ADAMTS3	2166.0
ADAMTS5	6130.0
ADAMTS6	3097.0
ADAMTS7	214.0
ADAMTS8	634.0
ADAMTS9	1466.0
ADAMTS9	4.0
ADAMTSL3	2034.0
ADAMTSL3	2015.0
ADAMTSL4	23.0
ADAMTSL4	736.0
ADAMTSL4	739.0
ADAP1	1020.0
ADAP2	1323.0
ADAP2	1452.0
ADAR	2747.0
ADARB1	36.0
ADARB1	4362.0
ADARB1	1013.0
ADARB1	1004.0
ADARB1	1007.0
ADAT1	3347.0
ADAT2	5630.0
ADAT3	295.0
ADCK1	1622.0
ADCK2	306.0
ADCK5	163.0
ADCK5	163.0
ADCY1	296.0
ADCY1	9119.0
ADCY3	761.0
ADCY5	2311.0
ADCY6	2394.0
ADCY7	30.0
ADCY7	2628.0
ADCY9	3120.0
ADD1	1890.0
ADD1	1903.0
ADD1	1538.0
ADD1	1551.0
ADD2	6640.0
ADD2	6951.0
ADD2	1340.0
ADD2	23.0
ADD2	1617.0
ADD3	1946.0
ADGRA2	2540.0
ADGRA3	328.0
ADGRB1	589.0
ADGRB2	314.0
ADGRB2	302.0
ADGRE2	3843.0
ADGRE2	3538.0
ADGRE5	601.0
ADGRE5	603.0
ADGRF4	2.0
ADGRF4	805.0
ADGRG2	1556.0
ADGRG6	2883.0
ADGRG6	2745.0
ADGRG6	2750.0
ADGRL1	3129.0
ADGRL2	46.0
ADGRL2	28.0
ADGRL2	14.0
ADGRL2	3541.0
ADGRL2	3529.0
ADGRL2	2786.0
ADGRL3	8165.0
ADGRL3	7426.0
ADGRV1	536.0
ADH5	1437.0
ADI1	1596.0
ADI1	1043.0
ADI1	1596.0
ADI1	1043.0
ADIPOR1	747.0
ADIPOR1	739.0
ADIPOR2	2600.0
ADIPOR2	2600.0
ADK	933.0
ADK	844.0
ADK	857.0
ADM	755.0
ADM2	3533.0
ADM5	496.0
ADNP2	1535.0
ADNP	2486.0
ADO	2606.0
ADORA1	1504.0
ADORA2B	553.0
ADPGK	1046.0
ADPRH	2066.0
ADPRHL1	876.0
ADPRM	413.0
ADPRS	545.0
ADRA2C	530.0
ADRM1	100.0
ADSL	225.0
ADSL	2844.0
ADSL	258.0
ADSS2	1093.0
ADSS2	1091.0
AEBP2	4109.0
AEBP2	3506.0
AEN	1986.0
AFAP1	5051.0
AFAP1L1	56.0
AFAP1L1	3604.0
AFAP1L2	1217.0
AFDN	2526.0
AFDN	2084.0
AFDN	2086.0
AFF1	5352.0
AFF2	9330.0
AFF3	6054.0
AFF4	5662.0
AFG1L	3575.0
AFG3L2	620.0
AFMID	763.0
AFTPH	968.0
AGA	932.0
AGAP11	297.0
AGAP1	353.0
AGAP1	7670.0
AGAP2	2790.0
AGAP2	2258.0
AGAP3	850.0
AGAP3	490.0
AGAP4	322.0
AGAP6	312.0
AGAP6	329.0
AGAP9	297.0
AGBL3	358.0
AGBL3	2355.0
AGBL3	2245.0
AGBL3	932.0
AGBL3	814.0
AGBL3	516.0
AGBL5	65.0
AGBL5	351.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGER	174.0
AGER	271.0
AGER	172.0
AGER	173.0
AGER	204.0
AGER	223.0
AGER	270.0
AGER	28.0
AGFG1	6726.0
AGFG2	3228.0
AGGF1	1980.0
AGK	119.0
AGK	2318.0
AGK	119.0
AGK	2318.0
AGL	2368.0
AGL	2371.0
AGMAT	1951.0
AGO1	4690.0
AGO1	10923.0
AGO1	4588.0
AGO2	11887.0
AGO3	16753.0
AGO4	4283.0
AGPAT1	1063.0
AGPAT1	1063.0
AGPAT1	1063.0
AGPAT1	1063.0
AGPAT1	1063.0
AGPAT1	1063.0
AGPAT1	1063.0
AGPAT2	608.0
AGPAT3	5197.0
AGPAT4	6569.0
AGPAT5	4111.0
AGPAT5	4111.0
AGPS	5638.0
AGRN	1132.0
AGTPBP1	569.0
AGTRAP	16.0
AGTRAP	694.0
AGTRAP	666.0
AGTRAP	576.0
AGTRAP	578.0
AHCTF1	1707.0
AHCTF1	1859.0
AHCY	768.0
AHCY	382.0
AHCY	765.0
AHCY	6.0
AHCYL1	2061.0
AHCYL2	3165.0
AHDC1	671.0
AHDC1	42.0
AHI1	2111.0
AHI1	1653.0
AHI1	1672.0
AHI1	196.0
AHNAK2	809.0
AHNAK	339.0
AHNAK	841.0
AHR	3082.0
AHRR	3455.0
AHSA1	222.0
AIDA	1879.0
AIF1L	2902.0
AIF1L	2821.0
AIF1L	2829.0
AIFM1	193.0
AIFM1	265.0
AIFM1	196.0
AIFM1	124.0
AIFM1	142.0
AIFM1	140.0
AIFM1	88.0
AIFM1	107.0
AIFM1	194.0
AIFM2	1910.0
AIFM2	1906.0
AIG1	378.0
AIG1	3199.0
AIG1	2956.0
AIG1	2958.0
AIG1	354.0
AIG1	27.0
AIG1	2326.0
AIG1	2309.0
AIG1	1419.0
AIG1	1391.0
AIG1	666.0
AIG1	1381.0
AIG1	1237.0
AIMP1	1531.0
AIMP1	1763.0
AIMP2	142.0
AIP	242.0
AIP	109.0
AIP	114.0
AJUBA	2265.0
AJUBA	325.0
AK1	1527.0
AK1	1519.0
AK2	2888.0
AK2	2893.0
AK2	5194.0
AK2	1955.0
AK2	43.0
AK2	358.0
AK2	0.0
AK3	3419.0
AK4	5967.0
AK6	1076.0
AK6	1076.0
AK9	512.0
AK9	1214.0
AKAP10	1923.0
AKAP11	4032.0
AKAP12	11.0
AKAP12	2832.0
AKAP12	2834.0
AKAP13	4677.0
AKAP13	4680.0
AKAP1	1019.0
AKAP17A	923.0
AKAP3	230.0
AKAP3	219.0
AKAP5	4824.0
AKAP6	41.0
AKAP6	7835.0
AKAP7	1805.0
AKAP7	927.0
AKAP8	1528.0
AKAP8L	71.0
AKAP9	513.0
AKIP1	598.0
AKIRIN1	2003.0
AKIRIN1	2009.0
AKIRIN2	736.0
AKNA	2897.0
AKNA	926.0
AKR1A1	92.0
AKR1A1	94.0
AKR1B1	377.0
AKR1B1	371.0
AKR7A2	1516.0
AKR7L	1317.0
AKT1	990.0
AKT1S1	883.0
AKT1S1	876.0
AKT2	3554.0
AKT3	217.0
AKT3	23.0
AKT3	5524.0
AKT3	5.0
AKT3	217.0
AKT3	23.0
AKT3	5524.0
AKT3	5.0
AKTIP	1371.0
ALAD	1987.0
ALAS1	146.0
ALCAM	869.0
ALCAM	580.0
ALCAM	24.0
ALCAM	2423.0
ALDH16A1	582.0
ALDH18A1	818.0
ALDH1A2	1772.0
ALDH1A2	1767.0
ALDH1A3	1851.0
ALDH1B1	1357.0
ALDH1L1	229.0
ALDH1L1	220.0
ALDH1L2	4633.0
ALDH2	7955.0
ALDH3A2	40.0
ALDH3A2	2038.0
ALDH3A2	2023.0
ALDH3A2	1970.0
ALDH3B1	1336.0
ALDH4A1	360.0
ALDH4A1	1414.0
ALDH4A1	40.0
ALDH5A1	3494.0
ALDH6A1	3794.0
ALDH7A1	3123.0
ALDH8A1	1021.0
ALDH9A1	837.0
ALDH9A1	833.0
ALDOA	207.0
ALDOA	1994.0
ALDOC	405.0
ALG10	1385.0
ALG10B	8507.0
ALG10B	5796.0
ALG11	5009.0
ALG12	3608.0
ALG13	18.0
ALG13	2283.0
ALG13	2190.0
ALG13	2168.0
ALG13	647.0
ALG14	8670.0
ALG14	8890.0
ALG1	2497.0
ALG2	1508.0
ALG3	212.0
ALG3	184.0
ALG5	203.0
ALG5	170.0
ALG6	1531.0
ALG8	253.0
ALG8	17.0
ALG8	19.0
ALG9	3861.0
ALG9	4201.0
ALG9	4324.0
ALG9	4325.0
ALG9	4.0
ALKBH1	1407.0
ALKBH2	17.0
ALKBH2	130.0
ALKBH2	16.0
ALKBH3	263.0
ALKBH4	1150.0
ALKBH5	1556.0
ALKBH6	169.0
ALKBH6	432.0
ALKBH6	12.0
ALKBH7	276.0
ALKBH8	1930.0
ALMS1	306.0
ALOX12	330.0
ALOX12B	134.0
ALOX5	427.0
ALOX5	431.0
ALOX5	427.0
ALOX5	431.0
ALOXE3	726.0
ALPK1	1397.0
ALPK1	1410.0
ALPK3	5020.0
ALPP	1093.0
ALS2	1583.0
ALS2	1349.0
ALS2CL	1988.0
ALX1	307.0
ALX3	862.0
ALX4	4413.0
ALYREF	295.0
AMACR	2927.0
AMACR	3318.0
AMACR	1321.0
AMBRA1	1037.0
AMBRA1	1035.0
AMD1	2095.0
AMDHD2	1853.0
AMDHD2	194.0
AMER1	4761.0
AMFR	1456.0
AMH	115.0
AMHR2	479.0
AMHR2	198.0
AMIGO1	3252.0
AMIGO2	1726.0
AMIGO2	984.0
AMIGO2	833.0
AMIGO3	1121.0
AMMECR1	4333.0
AMMECR1L	3462.0
AMN1	1166.0
AMN1	1161.0
AMOT	4063.0
AMOT	3689.0
AMOTL1	5952.0
AMOTL2	2359.0
AMOTL2	2357.0
AMPD2	898.0
AMPD2	902.0
AMPD3	1694.0
AMPH	1121.0
AMPH	1113.0
AMT	565.0
AMT	761.0
AMY2B	33.0
AMZ2	185.0
AMZ2	194.0
ANAPC10	797.0
ANAPC10	982.0
ANAPC10	1028.0
ANAPC10	795.0
ANAPC10	19.0
ANAPC1	1650.0
ANAPC11	467.0
ANAPC11	432.0
ANAPC11	382.0
ANAPC13	885.0
ANAPC13	883.0
ANAPC15	977.0
ANAPC15	293.0
ANAPC16	2743.0
ANAPC2	157.0
ANAPC4	115.0
ANAPC5	234.0
ANAPC7	1243.0
ANAPC7	594.0
ANG	174.0
ANG	177.0
ANGEL1	359.0
ANGEL1	3218.0
ANGEL2	2858.0
ANGPTL2	1590.0
ANK1	2501.0
ANK1	2528.0
ANK1	35.0
ANK2	2264.0
ANK2	2268.0
ANK3	3528.0
ANK3	18.0
ANKDD1A	1502.0
ANKEF1	2640.0
ANKFY1	3960.0
ANKFY1	3955.0
ANKH	6396.0
ANKHD1	164.0
ANKHD1	136.0
ANKHD1	430.0
ANKIB1	2433.0
ANKLE1	1093.0
ANKLE1	930.0
ANKLE2	1736.0
ANKMY1	186.0
ANKMY1	1942.0
ANKMY2	980.0
ANKRA2	605.0
ANKRD10	1096.0
ANKRD10	451.0
ANKRD11	845.0
ANKRD12	4858.0
ANKRD13A	2208.0
ANKRD13B	1178.0
ANKRD13C	3717.0
ANKRD13D	151.0
ANKRD16	1075.0
ANKRD16	42.0
ANKRD16	134.0
ANKRD16	32.0
ANKRD17	2854.0
ANKRD18A	680.0
ANKRD18B	0.0
ANKRD1	765.0
ANKRD23	1636.0
ANKRD24	308.0
ANKRD26	1473.0
ANKRD27	1138.0
ANKRD28	3033.0
ANKRD28	188.0
ANKRD29	2299.0
ANKRD33B	7702.0
ANKRD34A	827.0
ANKRD34B	1719.0
ANKRD36	424.0
ANKRD36	5.0
ANKRD36	191.0
ANKRD36B	1637.0
ANKRD36B	5.0
ANKRD36B	426.0
ANKRD36C	1634.0
ANKRD36C	5.0
ANKRD37	219.0
ANKRD39	310.0
ANKRD40	2798.0
ANKRD42	2536.0
ANKRD42	2114.0
ANKRD42	969.0
ANKRD42	766.0
ANKRD42	208.0
ANKRD42	164.0
ANKRD44	2928.0
ANKRD44	4017.0
ANKRD44	1606.0
ANKRD44	334.0
ANKRD46	824.0
ANKRD46	1782.0
ANKRD49	1045.0
ANKRD50	3465.0
ANKRD50	2.0
ANKRD52	5334.0
ANKRD54	1087.0
ANKRD61	165.0
ANKRD63	3071.0
ANKRD6	2811.0
ANKRD6	2829.0
ANKRD9	5167.0
ANKS1A	2796.0
ANKS1B	768.0
ANKS1B	1764.0
ANKS1B	1858.0
ANKS3	386.0
ANKS3	385.0
ANKS3	10.0
ANKS6	4509.0
ANKZF1	233.0
ANLN	1190.0
ANO10	1057.0
ANO10	579.0
ANO10	648.0
ANO10	32.0
ANO5	3591.0
ANO5	3601.0
ANO6	3037.0
ANO6	465.0
ANO7	247.0
ANO7	1821.0
ANO8	293.0
ANOS1	4120.0
ANP32A	1544.0
ANP32B	510.0
ANP32D	561.0
ANP32E	2273.0
ANP32E	2344.0
ANP32E	16.0
ANTKMT	32.0
ANTXR1	987.0
ANTXR1	172.0
ANTXR1	3841.0
ANTXR2	6282.0
ANTXR2	70.0
ANXA11	4963.0
ANXA11	728.0
ANXA1	285.0
ANXA2	478.0
ANXA2R	384.0
ANXA3	329.0
ANXA4	1596.0
ANXA5	521.0
ANXA6	741.0
ANXA7	993.0
ANXA9	310.0
AOC2	358.0
AOC3	1837.0
AOC3	1572.0
AOC3	1580.0
AOPEP	1918.0
AOPEP	3.0
AOPEP	536.0
AP1AR	4700.0
AP1B1	1140.0
AP1G1	4055.0
AP1G2	181.0
AP1M1	11467.0
AP1S1	709.0
AP1S2	1518.0
AP1S2	1473.0
AP1S2	2891.0
AP1S2	3447.0
AP1S3	3388.0
AP2A1	355.0
AP2A2	1614.0
AP2A2	1619.0
AP2A2	1614.0
AP2A2	1619.0
AP2A2	1614.0
AP2A2	1619.0
AP2B1	2711.0
AP2M1	474.0
AP2S1	310.0
AP3B1	2379.0
AP3B1	575.0
AP3B2	278.0
AP3B2	3341.0
AP3D1	1184.0
AP3M1	3554.0
AP3M2	2121.0
AP3S1	4.0
AP3S1	718.0
AP3S1	719.0
AP3S1	589.0
AP3S1	590.0
AP3S2	4915.0
AP4B1	869.0
AP4E1	3232.0
AP4M1	293.0
AP4M1	2141.0
AP4S1	37.0
AP4S1	1033.0
AP4S1	919.0
AP4S1	3414.0
AP5B1	3957.0
AP5M1	9857.0
AP5S1	1009.0
AP5S1	4540.0
AP5Z1	3011.0
APAF1	2951.0
APAF1	2866.0
APBA1	3794.0
APBA1	3794.0
APBA2	284.0
APBA2	1183.0
APBA2	284.0
APBA2	1183.0
APBA2	284.0
APBA2	1179.0
APBA3	253.0
APBB1	409.0
APBB1	408.0
APBB2	6064.0
APBB3	316.0
APC	2112.0
APC2	3030.0
APCDD1	1910.0
APEH	628.0
APEX1	258.0
APEX2	1621.0
APH1A	730.0
APH1A	1122.0
APH1A	725.0
APH1B	3344.0
API5	2073.0
API5	2018.0
APIP	420.0
APLF	2139.0
APLN	2658.0
APLN	4.0
APLP1	355.0
APLP2	1356.0
APLP2	1362.0
APMAP	887.0
APOBEC3B	333.0
APOBEC3C	1964.0
APOBEC3D	934.0
APOBEC3D	960.0
APOBEC3F	205.0
APOBEC3F	3274.0
APOBEC3G	1626.0
APOBEC3G	321.0
APOC1	113.0
APOE	142.0
APOE	144.0
APOL2	1194.0
APOLD1	3812.0
APOO	251.0
APOO	28.0
APOOL	5636.0
APP	1119.0
APPBP2	4431.0
APPBP2	4422.0
APPL1	3782.0
APPL2	1016.0
APPL2	1013.0
APRT	358.0
APRT	232.0
APTX	891.0
APTX	1077.0
APTX	881.0
APTX	1067.0
AQP1	1887.0
AQP1	1506.0
AQP3	828.0
AQP3	881.0
AQP4	4085.0
AQP4	4172.0
AQP4	4166.0
AQR	5009.0
AR	82.0
AR	140.0
AR	1402.0
AR	1352.0
AR	6777.0
ARAF	619.0
ARAF	450.0
ARAF	463.0
ARAP1	594.0
ARAP2	1902.0
ARAP3	547.0
ARC	808.0
ARC	144.0
ARC	596.0
ARCN1	2317.0
AREL1	2463.0
ARF1	1198.0
ARF3	3223.0
ARF4	848.0
ARF5	400.0
ARF6	2789.0
ARFGAP1	2164.0
ARFGAP1	1916.0
ARFGAP2	1183.0
ARFGAP2	1180.0
ARFGAP3	1084.0
ARFGEF1	1273.0
ARFGEF2	3493.0
ARFGEF3	8176.0
ARFIP1	1691.0
ARFIP1	2137.0
ARFIP2	2431.0
ARFIP2	2641.0
ARFRP1	1800.0
ARFRP1	2040.0
ARFRP1	1794.0
ARFRP1	1949.0
ARFRP1	2034.0
ARG2	784.0
ARGLU1	2322.0
ARHGAP10	694.0
ARHGAP11A	242.0
ARHGAP11A	2091.0
ARHGAP11A	2095.0
ARHGAP11A	242.0
ARHGAP11A	2091.0
ARHGAP11A	2095.0
ARHGAP11A	242.0
ARHGAP11A	2091.0
ARHGAP11A	2095.0
ARHGAP11A	242.0
ARHGAP11A	2091.0
ARHGAP11A	2095.0
ARHGAP11B	64.0
ARHGAP11B	2.0
ARHGAP11B	2.0
ARHGAP11B	64.0
ARHGAP11B	2.0
ARHGAP11B	64.0
ARHGAP11B	2.0
ARHGAP11B	64.0
ARHGAP12	2259.0
ARHGAP1	1955.0
ARHGAP17	738.0
ARHGAP18	2378.0
ARHGAP19	3948.0
ARHGAP19	3942.0
ARHGAP20	2334.0
ARHGAP20	2326.0
ARHGAP21	797.0
ARHGAP22	354.0
ARHGAP22	1373.0
ARHGAP23	1412.0
ARHGAP23	1412.0
ARHGAP24	1943.0
ARHGAP26	6560.0
ARHGAP26	6564.0
ARHGAP27	135.0
ARHGAP27	135.0
ARHGAP27	1553.0
ARHGAP27	1547.0
ARHGAP27	135.0
ARHGAP27	1553.0
ARHGAP27	1547.0
ARHGAP27	1553.0
ARHGAP27	1547.0
ARHGAP28	146.0
ARHGAP28	3558.0
ARHGAP29	4963.0
ARHGAP30	768.0
ARHGAP31	4449.0
ARHGAP32	3846.0
ARHGAP33	392.0
ARHGAP35	4387.0
ARHGAP39	1242.0
ARHGAP4	350.0
ARHGAP42	5139.0
ARHGAP44	43.0
ARHGAP44	1611.0
ARHGAP44	1471.0
ARHGAP45	1824.0
ARHGAP5	4779.0
ARHGDIA	643.0
ARHGDIA	657.0
ARHGDIA	1154.0
ARHGDIG	195.0
ARHGEF10	1377.0
ARHGEF10	1377.0
ARHGEF10L	488.0
ARHGEF10L	494.0
ARHGEF11	1159.0
ARHGEF12	4859.0
ARHGEF1	16.0
ARHGEF1	347.0
ARHGEF16	525.0
ARHGEF17	1607.0
ARHGEF18	16.0
ARHGEF18	2179.0
ARHGEF18	1941.0
ARHGEF2	1102.0
ARHGEF2	1087.0
ARHGEF25	350.0
ARHGEF26	31.0
ARHGEF26	2494.0
ARHGEF26	2351.0
ARHGEF26	2353.0
ARHGEF26	2353.0
ARHGEF26	2351.0
ARHGEF26	2494.0
ARHGEF26	31.0
ARHGEF28	976.0
ARHGEF28	979.0
ARHGEF35	845.0
ARHGEF35	844.0
ARHGEF3	1849.0
ARHGEF37	2775.0
ARHGEF39	2643.0
ARHGEF40	4.0
ARHGEF40	1233.0
ARHGEF4	1063.0
ARHGEF5	575.0
ARHGEF5	575.0
ARHGEF6	2477.0
ARHGEF7	2859.0
ARHGEF7	2862.0
ARHGEF7	2618.0
ARHGEF7	2620.0
ARHGEF9	3060.0
ARHGEF9	3242.0
ARHGEF9	26.0
ARID1A	1347.0
ARID1B	2887.0
ARID2	190.0
ARID2	2958.0
ARID3A	3871.0
ARID3B	2356.0
ARID3C	408.0
ARID4A	1743.0
ARID4A	1883.0
ARID4B	1629.0
ARID4B	1622.0
ARID5A	320.0
ARID5A	324.0
ARID5B	3913.0
ARIH1	19694.0
ARIH2	814.0
ARIH2	3158.0
ARIH2	3111.0
ARL10	703.0
ARL10	10013.0
ARL1	2523.0
ARL1	2519.0
ARL13B	36.0
ARL13B	2414.0
ARL13B	2221.0
ARL14EP	1427.0
ARL15	2618.0
ARL16	542.0
ARL17A	208.0
ARL17A	311.0
ARL17A	20.0
ARL17A	1679.0
ARL17A	1762.0
ARL17A	907.0
ARL17A	4600.0
ARL17A	907.0
ARL17A	4594.0
ARL17A	849.0
ARL17A	849.0
ARL17A	849.0
ARL17A	4598.0
ARL17A	907.0
ARL17A	1763.0
ARL17A	1680.0
ARL17A	20.0
ARL17A	311.0
ARL17A	849.0
ARL17A	208.0
ARL17A	907.0
ARL17A	4597.0
ARL17A	209.0
ARL17A	311.0
ARL17A	20.0
ARL17A	1679.0
ARL17A	1762.0
ARL17A	907.0
ARL17A	4599.0
ARL17B	20.0
ARL17B	907.0
ARL17B	915.0
ARL17B	101.0
ARL17B	907.0
ARL17B	915.0
ARL17B	101.0
ARL17B	849.0
ARL17B	849.0
ARL17B	849.0
ARL17B	101.0
ARL17B	915.0
ARL17B	907.0
ARL17B	20.0
ARL17B	849.0
ARL17B	1234.0
ARL17B	1689.0
ARL17B	20.0
ARL17B	907.0
ARL17B	915.0
ARL17B	101.0
ARL17B	22.0
ARL17B	907.0
ARL17B	915.0
ARL17B	101.0
ARL17B	1230.0
ARL17B	1234.0
ARL17B	1689.0
ARL2	328.0
ARL2BP	1367.0
ARL3	3162.0
ARL4A	2075.0
ARL4A	2100.0
ARL4C	2764.0
ARL4C	2966.0
ARL4D	798.0
ARL5A	4478.0
ARL5B	6422.0
ARL6	3204.0
ARL6	3179.0
ARL6	3192.0
ARL6	3171.0
ARL6IP1	1584.0
ARL6IP1	1582.0
ARL6IP4	326.0
ARL6IP4	236.0
ARL6IP5	1455.0
ARL6IP6	2544.0
ARL6IP6	2555.0
ARL8A	1062.0
ARL8A	1111.0
ARL8B	2197.0
ARMC10	1205.0
ARMC10	1209.0
ARMC10	1209.0
ARMC10	1205.0
