,logFC.Riboseq_sample-RNAseq_sample,AveExpr.Riboseq_sample-RNAseq_sample,t.Riboseq_sample-RNAseq_sample,P.Value.Riboseq_sample-RNAseq_sample,adj.P.Val.Riboseq_sample-RNAseq_sample,B.Riboseq_sample-RNAseq_sample,Symbol.Riboseq_sample-RNAseq_sample
CFLAR,-0.416970487725617,5.20083162779124,-0.256924709009449,0.80395502193062,0.90156073705059,-6.55399390401824,CFLAR
CGA,2.95828434656266,1.9029773296,1.97355338249399,0.0852080442780166,0.228692377946049,-5.13237869518668,CGA
CGGBP1,-0.226612259600504,6.98322687490289,-0.50582972865795,0.627107189341601,0.790943534690268,-6.60959386195624,CGGBP1
CGN,-0.565301610243383,5.69904333116371,-0.802434443310094,0.446311473972262,0.650635978984324,-6.27184708217658,CGN
CGNL1,-3.7148538968708,4.17509880725698,-4.97085094981307,0.00121536101612326,0.0125711020633706,-1.17543184388493,CGNL1
CGREF1,0.584782628307949,3.57724805540085,0.458488013877069,0.659239192452279,0.812412674499369,-6.51931464463471,CGREF1
CGRRF1,-1.23193942583521,3.5213034571364,-1.5744932919798,0.155406615726592,0.341104752260512,-5.74762768383783,CGRRF1
CH17-340M24.3,0.300530396878142,1.5558192927026,1.1637263383429,0.279256653455675,0.49119341861945,-6.11504827353843,CH17-340M24.3
CHAC1,1.77639143507944,3.50711261090909,3.1749628989815,0.0137253255141978,0.0674805114322777,-3.05596547073012,CHAC1
CHAC2,0.561851457994559,4.85896088345001,0.926470928545171,0.382266966159412,0.592669925499734,-6.12022873568416,CHAC2
CHAD,-0.0743944392592981,1.83956701323277,-0.268934647070292,0.795030953388115,0.896172657859151,-6.73128995880895,CHAD
CHAF1A,0.247131232903731,7.66437090660062,0.827787680982289,0.432646655229904,0.637870809657743,-6.58800982784621,CHAF1A
CHAF1B,0.172664309477994,6.37056155123,0.591383521835148,0.571178025222325,0.749101580800226,-6.45827854992537,CHAF1B
CHAMP1,0.00728431731739931,4.71042734833272,0.0137391192327588,0.989386706174397,0.996020784601139,-6.73619275545276,CHAMP1
CHCHD1,0.00215154252532823,5.73794916662953,0.00371200030954396,0.997132432787845,0.998932935826423,-6.57975431726747,CHCHD1
CHCHD10,1.78384974144711,5.74155013351872,2.83179218764756,0.0229142795481683,0.0952011758301634,-3.57067749346307,CHCHD10
CHCHD2,0.971082081990508,7.74588586071456,3.53610966844698,0.00812412340783303,0.046951314165862,-2.88935110936012,CHCHD2
CHCHD3,-0.138977086740423,7.24132575122744,-0.58438487581548,0.57564475310379,0.752392816137254,-6.61997354227064,CHCHD3
CHCHD4,-2.52092808709827,4.85087676128828,-3.7124557074366,0.00632893099279936,0.0394871703508271,-2.69404898481036,CHCHD4
CHCHD5,1.4907669859413,4.41281128476105,1.94310046185585,0.089262405666256,0.235265887399186,-4.85246338467963,CHCHD5
CHCHD6,0.209286461463688,4.86980715527372,0.123925741989236,0.90454146586481,0.955434412366168,-6.63981192458996,CHCHD6
CHCHD7,0.319929306401135,5.4663303518248,0.919453203544287,0.385701756472227,0.595804840761149,-6.13120854715264,CHCHD7
CHD1,-0.757137719096913,7.15167181965694,-1.25519516527929,0.246088888214414,0.453946239243644,-5.91275288280196,CHD1
CHD1L,-2.33626058201022,6.07952257301119,-4.79615734124345,0.00150714012425027,0.0147493190585551,-0.918867896176155,CHD1L
CHD2,-1.72113506617263,7.64700935290908,-3.012787838279,0.0174599444560759,0.0799808506760544,-3.39369728409978,CHD2
CHD3,-0.27219041883296,8.11723176778692,-1.12304708831735,0.295144350449623,0.50804979179425,-6.34687936778015,CHD3
CHD4,-0.657988338422005,8.86186540315756,-3.12139455364348,0.0148560778572169,0.0715219916976532,-3.63551534606331,CHD4
CHD5,0.518169920302987,1.53227807907926,0.556973246100863,0.593329063090311,0.767122988604172,-6.68260099541798,CHD5
CHD6,-1.04210379902207,5.92327789084284,-2.4764497500236,0.0393740655431024,0.136772585442863,-4.11303194986594,CHD6
CHD7,-0.208440737698298,6.8130290170444,-0.783932083877279,0.456468805213936,0.659974192163077,-6.37143335317486,CHD7
CHD8,-1.15708686552441,7.3842955202981,-3.42614119742057,0.00951359425716828,0.0522396639359164,-2.7465238849624,CHD8
CHD9,-0.573464224151525,6.00873890204913,-0.970018762328998,0.36145790346265,0.572781528885941,-6.09653262122013,CHD9
CHDH,-0.0705402574137235,3.22843419103084,-0.164451294111131,0.873602176910748,0.939046793190897,-6.76123490523147,CHDH
CHEK1,0.84186402658765,5.70928988934764,1.79670469476946,0.111484668562758,0.273169577156737,-5.10322232126016,CHEK1
CHEK2,-1.87021269932741,3.3482985316821,-3.4640555643894,0.00900791283700061,0.0502733023919713,-3.04377531248796,CHEK2
CHERP,2.245912259198,6.54686491390534,6.8586909684683,0.000153758644088036,0.00296519845049454,1.38972342794995,CHERP
CHFR,-0.529046175126573,5.04776840955058,-0.861033076771999,0.415174260599216,0.622804566258704,-6.28085967501144,CHFR
CHGA,0.635409522618919,1.41586079081824,2.53508293332184,0.0359908538276656,0.128568514827163,-4.2771656813316,CHGA
CHGB,0.2588656370946,1.5611256594694,1.00904937013511,0.34354372767164,0.55575820769106,-6.26839939794749,CHGB
CHIC1,-0.470046967576272,3.08917213049405,-0.418128484936472,0.687247186597679,0.831254458047252,-6.84516036888019,CHIC1
CHIC2,1.39499499102648,3.90538528474271,0.732442393122823,0.485550154651823,0.683430170026944,-6.28047914137981,CHIC2
CHID1,0.861068485071809,4.87981615752842,0.469116790469551,0.651955605079079,0.808012681782431,-6.44533448196912,CHID1
CHKA,0.852364008186631,4.63713146998631,1.82648420431671,0.106574623551053,0.264738926248312,-5.07514811494085,CHKA
CHKB-DT,0.388953551419413,1.68263304666745,0.305387125528001,0.768147179158361,0.880587042249474,-6.77600033115624,CHKB-DT
CHM,0.185232075818378,3.53212221867111,0.131988512479105,0.898370149270076,0.952236711236744,-6.77044129282694,CHM
CHML,-3.19483094836395,5.00036143624025,-5.53336547758983,0.000625822171700563,0.00787902012506263,-0.392521453946321,CHML
CHMP1A,-1.2180394827741,5.49406895605445,-0.796061301621133,0.449792587232745,0.65405827326939,-6.31965391414014,CHMP1A
CHMP1B,-1.35598911020564,6.57453166574539,-4.20458312615524,0.00322844838551218,0.0250243782702919,-1.5892708212862,CHMP1B
CHMP2A,0.838168664715388,6.60532664897331,1.94310753193369,0.0892614430756026,0.235265887399186,-4.97248883537804,CHMP2A
CHMP2B,-0.674673006551108,4.83048107161961,-0.654997805405273,0.531506384932691,0.71929043994635,-6.64372092052332,CHMP2B
CHMP3,1.50156790533126,2.86974195362556,0.774759293204642,0.461562072210819,0.664237522623554,-6.34230513359614,CHMP3
CHMP4A,-2.56305629099772,4.85042780454809,-3.60955580288475,0.00731779834692216,0.0434579008457605,-2.84970967315536,CHMP4A
CHMP4B,1.30743896078141,6.36136762628885,2.74144977867444,0.0262736151064484,0.104010708342571,-3.87140621343159,CHMP4B
CHMP4C,-0.657515776844763,3.72933441538087,-0.470684075383059,0.650884940804746,0.807032428322886,-6.8599790999299,CHMP4C
CHMP5,0.823435058444704,5.80631948576142,1.21459513392565,0.260381551159098,0.47055924272989,-5.84744979194055,CHMP5
CHMP6,0.412777966545602,3.28963172891984,0.228373692507387,0.825291637220537,0.914209174236389,-6.64035811980988,CHMP6
CHMP7,-0.574808367856819,4.93516260054366,-1.83884831055738,0.104597023551099,0.260994994762947,-5.25549437631589,CHMP7
CHN1,-0.493980475160453,4.82059483952918,-1.51845646205866,0.168755892824119,0.359397427941322,-5.60452451872026,CHN1
CHN2,-0.41338650440027,1.8367588624645,-1.56443360658733,0.157730049415193,0.344390213973455,-5.58137117098524,CHN2
CHORDC1,-1.8288806521011,5.84926422267926,-4.5619881344838,0.00202504142507276,0.0181323541630506,-1.20171996873536,CHORDC1
CHP1,0.516998302458127,5.84522662989574,1.30296483253012,0.230125084473797,0.434553520556947,-5.74123539112778,CHP1
CHPF,0.588109206373237,5.43304233531075,1.35171158284677,0.214755938672969,0.417163266274923,-5.65114284445767,CHPF
CHPF2,0.419396108281057,5.48606618264404,1.06432554112318,0.31935251991864,0.533389462548884,-5.97780219668705,CHPF2
CHPT1,0.852404614051919,5.55565871655178,1.6431353157605,0.140370246100038,0.318671828768186,-5.2893064982072,CHPT1
CHRAC1,-0.521606258197342,4.76967033952685,-0.830335619443205,0.431289629584776,0.636455540333545,-6.39692166717301,CHRAC1
CHRD,-0.300775805753758,2.71286394791842,-0.221741708744662,0.83027090771489,0.916788243582042,-6.73376705375121,CHRD
CHRM3,2.85548269582611,2.92740889731122,2.08739898071171,0.0715787774597126,0.203774198708576,-4.54257969657274,CHRM3
CHRNA3,-0.355171243330754,1.90994221688072,-1.40686963703653,0.198445862263374,0.397239093950048,-5.78325553297959,CHRNA3
CHRNA5,-0.106583811907056,5.10973422383714,-0.0598157994605368,0.95382252146962,0.97918473128423,-6.5815463128371,CHRNA5
CHRNA7,-1.0461381108348,4.27702010982289,-1.34083634964266,0.218105767132433,0.421062057131336,-6.12908703621049,CHRNA7
CHRNB1,2.19831560307423,3.09523469324615,5.06160253036644,0.00108869850692178,0.0116925142963489,-0.41238636125057,CHRNB1
CHRNB4,0.426688582957824,1.58535055834053,1.91855131270008,0.092665896173755,0.24136972775486,-5.15726436562678,CHRNB4
CHROMR,1.0990230623017,3.10151000800152,3.19074063507621,0.0134098524550713,0.0663819909623897,-3.04461027551774,CHROMR
CHST10,-0.665317854458265,4.71741808814732,-1.29183200899226,0.233764487277268,0.438612477754239,-5.96869206123249,CHST10
CHST11,0.718649087014266,5.53960361342684,1.40309288660552,0.199527014267008,0.398369081887041,-5.58471221026421,CHST11
CHST12,-1.97677951759472,4.63177159620335,-2.34846785449251,0.047924268062398,0.157043972467081,-4.67946662392979,CHST12
CHST14,2.99524017373012,4.25861229244459,4.40167673111852,0.00249042473166003,0.0210576651548628,-1.21110184409028,CHST14
CHST15,-1.3402145754118,3.97857094593731,-1.00391685258951,0.345859878528106,0.557901528398965,-6.41990891370198,CHST15
CHST2,0.703014724847229,1.53513107821027,3.1059305588608,0.0152004377025379,0.0725566889010949,-3.42655367120173,CHST2
CHST3,0.38886430524505,5.43706514125185,0.729092146452556,0.487483578673514,0.684774624828653,-6.28184017251469,CHST3
CHST5,0.489512486582337,1.60265819358021,0.54457309932948,0.601426506577236,0.772535828795781,-6.68567463413255,CHST5
CHST6,-0.609304398334374,2.23598598333056,-0.475684294481789,0.647474930215398,0.804939217224303,-6.64575230282653,CHST6
CHST7,1.73961106940421,3.75686392446198,3.80924247846069,0.00552870579310745,0.0360023119990617,-2.0991394823488,CHST7
CHST8,2.43616566481961,2.8760953203162,5.6322438155798,0.000559383726752571,0.00730418767222776,0.214193130395068,CHST8
CHST9,1.53152255307315,1.7765773164446,1.69844047609022,0.129244912490768,0.300897008179363,-5.37226101442002,CHST9
CHSY1,-0.53807128204576,6.50744372925679,-1.07368355491425,0.315392548253207,0.529620085568316,-6.03402388176473,CHSY1
CHSY3,0.964900146631372,3.24132163750844,0.588275780699278,0.573159017961927,0.75083171982741,-6.45120207726917,CHSY3
CHTF18,-0.612135770756318,6.13392200325621,-1.24504509688484,0.249598850815953,0.458023636656261,-5.84463239255599,CHTF18
CHTOP,-0.126513551534674,7.11888426578336,-0.264975354546828,0.797969439205666,0.897573283538866,-6.77229006532878,CHTOP
CHUK,0.251780983814298,5.2614549120274,0.137896480491747,0.893852808965149,0.950521693278457,-6.55961412715985,CHUK
CHURC1,0.721567338874961,2.41148492385855,0.75111615038112,0.474865419566072,0.675229679831757,-6.4209768913612,CHURC1
CIAO1,-0.324785800803516,7.16937882635768,-1.26960625670804,0.241176998042654,0.448033251354191,-5.91366534456915,CIAO1
CIAO2A,0.397379492897011,6.2429373006497,0.721445478330008,0.491915171382866,0.687718196084303,-6.34865461083835,CIAO2A
CIAO2B,0.971202905218796,6.40508014158332,1.67389425573946,0.134077587504852,0.308858064477402,-5.36301384313651,CIAO2B
CIAO3,0.459598922588032,4.06056138275218,0.435797586520595,0.674918391652337,0.822877951835581,-6.69004790807669,CIAO3
CIAPIN1,0.0966084920151706,5.86205252904994,0.212570897921907,0.83716982454409,0.920311716976352,-6.54792784126731,CIAPIN1
CIART,0.23492378597609,1.52091345044334,0.948673178040623,0.371549144278153,0.582543335247258,-6.32497359381066,CIART
CIB1,-0.0350942238983878,5.75176389728105,-0.0516374982811756,0.960129289822422,0.982274213908946,-6.58169994175717,CIB1
CIB2,-1.82816295094397,3.28692392973382,-1.58695853749445,0.152570898531914,0.337126122572417,-5.86031595672064,CIB2
CIC,0.564487765928742,6.46263710928714,1.60511403152847,0.148525286671135,0.331037895585773,-5.39839911974948,CIC
CIDEB,0.245028737541376,1.69442391090652,1.02292046214586,0.337343812988013,0.550399253563315,-6.25367410473755,CIDEB
CIDECP1,-0.614313157251997,2.12993631218968,-2.36414343676996,0.0467835176131144,0.154676195638133,-4.43629378322832,CIDECP1
CIITA,0.391591785532192,1.58146090933701,1.74913358278093,0.11977479928684,0.285804530220169,-5.38856072232719,CIITA
CILK1,-3.20114650926578,3.56408902307105,-5.48160769401972,0.000664032112042825,0.00822400889954504,-0.454349847467657,CILK1
CILP2,2.03991604872028,2.85220053165621,6.22176695277707,0.000294025384748267,0.00463682289067539,0.836245591223364,CILP2
CINP,-1.31710595407547,5.08100430979032,-3.08034843519232,0.0157886631778691,0.0745549241685227,-3.47539792547676,CINP
CIP2A,-2.06521023211417,4.61878456480572,-2.76666763858807,0.0252875163009077,0.10174962974633,-4.08477894591416,CIP2A
CIPC,1.12451869556278,4.0745593032749,0.9294352381397,0.380822897593767,0.591639235087785,-6.10045753607351,CIPC
CIR1,1.19793029574718,5.7795303008553,3.2386222734437,0.0124984596177665,0.0633709244240005,-2.98460699080132,CIR1
CIRBP,-1.53686985422168,7.45890778795855,-3.09239221527777,0.0155088080654827,0.0737115506901443,-3.22863208598654,CIRBP
CIRBP-AS1,0.191787160125571,1.54533668352288,0.853623249550564,0.419024620181583,0.626690528369034,-6.40617801325615,CIRBP-AS1
CISD1,-1.45277559801707,5.25766650484501,-2.58143582366635,0.0335271086861436,0.122717214614976,-4.14522532457509,CISD1
CISD2,0.400603713050603,5.45425908731456,0.943007379198405,0.374262732204878,0.585051302042896,-6.09633572249553,CISD2
CISD3,2.35770118642037,4.4172521228939,4.22277949091697,0.00315124449239607,0.0245925666512891,-1.46597181506639,CISD3
CIT,-0.680526166876792,6.1854189692781,-1.58130945870699,0.153850100625154,0.338770829112784,-5.39143824320364,CIT
CITED1,1.18802913323425,2.10342371421804,1.40082753433355,0.200177984399498,0.399166080310031,-5.76190641963692,CITED1
CITED2,1.66065210284916,6.85232781108731,6.15867718442505,0.00031432892050793,0.00486501574927777,0.615609421754035,CITED2
CITED4,2.05920538042775,1.93088011445605,1.22533813469217,0.256533747149788,0.465981191420027,-6.02322233314573,CITED4
CIZ1,-0.314686297505098,6.14609941504975,-0.737526851998561,0.482625481235373,0.680934327740635,-6.28847307375304,CIZ1
CKAP2,-0.515809624438833,7.34269776359812,-1.19383290804239,0.267953951778549,0.478726251474556,-6.06397659196482,CKAP2
CKAP2L,-2.46711692455971,3.78826642527906,-2.64467307557666,0.0304415367811003,0.115133499755473,-4.39904407613711,CKAP2L
CKAP4,0.485232390724283,7.41393070759007,1.0856825129685,0.310371936597626,0.524620949779793,-6.27487524952344,CKAP4
CKAP5,-0.0377791194537727,7.93893348580083,-0.126199102479857,0.902800692177885,0.954408684448208,-7.01697428702181,CKAP5
CKB,1.59769696072193,10.0772908328367,7.14623499079183,0.000116429001010713,0.0024200120166852,1.09853332945934,CKB
CKLF,1.44608861251099,1.74779854837621,1.07430714916046,0.315130050095533,0.529490899309084,-6.17774673039484,CKLF
CKMT1A,2.27098274693176,3.32508466884002,4.06501204128209,0.00389342143987122,0.0285379086738528,-1.70047254643577,CKMT1A
CKMT1B,-1.06870714811775,4.34594299973785,-1.1957701086816,0.267239788592962,0.478126320748152,-6.16802394671465,CKMT1B
CKMT2-AS1,-0.850944797434785,2.73468315118471,-0.779851838338815,0.458729686714692,0.661717573085943,-6.46195017726512,CKMT2-AS1
CKS1B,-2.52918127012615,6.09507205427924,-5.89091841109128,0.000419576647342051,0.00605239313790909,0.373166048883622,CKS1B
CKS2,0.200459897859806,8.25682020342296,0.609140535634338,0.559934743489141,0.739560712162986,-6.91912632559306,CKS2
CLASP1,-1.86998946711849,5.88374587570245,-6.32250184717449,0.000264550918711407,0.0043414641665666,0.851450241978857,CLASP1
CLASP2,-0.407319603854072,5.33489253260713,-1.12310682572011,0.295120494418535,0.50804979179425,-6.03156909959894,CLASP2
CLASRP,-0.139535831861781,5.70148265201001,-0.155939643588519,0.880083068065791,0.942689407948989,-6.56189435709165,CLASRP
CLBA1,-0.599551965691236,2.86878394405376,-0.881771145619624,0.404532334791688,0.612959971572489,-6.38378333130836,CLBA1
CLCC1,0.703187447255956,5.63808436676787,1.29198204291505,0.23371511562459,0.438576888628165,-5.73682865163711,CLCC1
CLCN2,-0.178948447619068,1.89220916460672,-0.794199730173238,0.450812897180608,0.654815833433719,-6.42927799859545,CLCN2
CLCN3,-1.73876156337401,5.91985377462297,-3.08030757000576,0.0157896217216525,0.0745549241685227,-3.3180762961351,CLCN3
CLCN4,-1.54634888367709,2.74205826707277,-1.36482434736448,0.210776269795119,0.412040614147526,-5.97972544485029,CLCN4
CLCN5,-1.33791074789101,6.11261752413818,-0.745093124538649,0.478294612845472,0.677922734710397,-6.30109316840281,CLCN5
CLCN6,-0.557292533295708,3.94091955787616,-0.699834825873272,0.504579510180313,0.698432127177538,-6.68554020938255,CLCN6
CLCN7,0.951790447940096,5.42433925300396,2.87468744035094,0.0214784414124557,0.0912059221002864,-3.46864777370711,CLCN7
CLDN1,0.334353354555218,3.24077571027221,0.186140920819462,0.857134697841652,0.931036748220319,-6.64303638006349,CLDN1
CLDN12,-0.511818015208648,4.94061817364395,-0.362883187590518,0.72643154990239,0.85485194218812,-6.57814796034209,CLDN12
CLDN15,-1.19359611214295,4.59103102955185,-0.971543081112387,0.360745246589686,0.572029260421702,-6.40160847746326,CLDN15
CLDN18,0.678281756643768,1.29295798497294,2.20095941138265,0.0601235109476324,0.18258560956202,-4.79706725849231,CLDN18
CLDN2,1.27108620031261,1.08201209185744,2.00325803987994,0.0814256634949052,0.221783458442977,-5.24863801764861,CLDN2
CLDN23,2.8685678917323,1.57414445772405,1.98042964333754,0.0843175763057388,0.227087572481382,-5.12286798018257,CLDN23
CLDN3,2.83260497302445,2.05343572045083,4.57732165063246,0.00198576233044241,0.017858242903137,-1.09423487882311,CLDN3
CLDN7,-0.00794766444272721,5.60844485074767,-0.00895318769503066,0.993083635644415,0.99750932693898,-6.57513159471491,CLDN7
CLDND1,-0.493116996096627,5.80102375657354,-1.24503306339901,0.249603036932746,0.458023636656261,-5.80905390576494,CLDND1
CLDND2,2.31363840211693,2.07711681030437,1.99920878685707,0.0819314914293528,0.222656700050568,-4.873893288169,CLDND2
CLEC11A,1.95895807879904,4.24589570776755,2.58576725780543,0.0333058790692769,0.12209334322092,-3.84319542082719,CLEC11A
CLEC16A,-0.179375775632597,5.01425786407775,-0.388113075685405,0.708420535258173,0.844835304134311,-6.64953908865319,CLEC16A
CLEC2D,-0.421911403234393,6.61058997966443,-0.784776821164899,0.456001676206646,0.659761703037198,-6.34146704040562,CLEC2D
CLGN,-0.0741720812059397,4.71403221405854,-0.133010141798526,0.897588703943061,0.951688133361165,-6.63647712551061,CLGN
CLHC1,-1.2073712517801,2.38571719823345,-3.66240133008409,0.00679077339153152,0.0413844132542637,-2.5298652053057,CLHC1
CLIC1,0.816671892475614,7.8381493256801,2.03182057599834,0.0779430790900698,0.216009397862489,-5.23533868058398,CLIC1
CLIC4,-1.92570578655772,7.35822263509426,-3.51456082129006,0.00837831647956042,0.0479973054875533,-2.57756950376452,CLIC4
CLIC5,-0.51362707320222,2.17097989236937,-0.356429157363144,0.731068912182828,0.858166478097252,-6.69569589323498,CLIC5
CLINT1,-0.56486537594694,7.41322815043709,-1.84747055513921,0.103238668494983,0.258867540135959,-5.17775615405891,CLINT1
CLIP1,0.0597456202832589,6.26944122736417,0.140004780289763,0.892241758968348,0.949788751613786,-6.60512035250246,CLIP1
CLIP2,0.727479446216831,2.31375024237268,0.693792984995309,0.508156948251587,0.701353461877452,-6.40903277326218,CLIP2
CLIP3,0.550663602714263,3.09158376747644,0.332846010472367,0.748113504049635,0.868184818657762,-6.70368299564936,CLIP3
CLIP4,-1.05332187388386,3.98857919267059,-2.08880660983627,0.0714243922010196,0.203575747381883,-4.91336503873425,CLIP4
CLK1,-2.36753373613165,5.63470000886253,-5.71984202553561,0.000506984235480101,0.00683937788659285,0.152099280815531,CLK1
CLK2,-0.2292309188083,6.00999136443472,-0.483365199485603,0.642254104124924,0.801187062062844,-6.45124563929784,CLK2
CLK2P1,-4.15182805159343,4.55992245617811,-26.7717242185821,6.85563536414354e-09,1.8643345087818e-06,11.1616015531689,CLK2P1
CLK3,2.0498615356135,6.32638122254043,3.83972458713155,0.00529975399691584,0.035063568045128,-2.26035056793004,CLK3
CLK4,-1.65281921871789,4.13573596684318,-1.8964274275444,0.0958399719225556,0.246375734715961,-5.31755052326998,CLK4
CLMN,-0.853791938615835,3.92444634006273,-1.97581808419366,0.0849137650734459,0.228139515959109,-5.14627127883495,CLMN
CLMP,-1.81001880362404,3.71381581921278,-4.83622076709456,0.00143401589354964,0.0142267395216324,-1.00421898823122,CLMP
CLN3,2.57375704054346,4.7330274190327,3.30884508697085,0.0112784079466024,0.0589460270397606,-2.74748769612224,CLN3
CLN5,-0.58554796508523,3.12115672185143,-0.382786640906124,0.712207105542803,0.846956924769574,-6.7319311352747,CLN5
CLN6,0.00086852933341941,6.61714471643447,0.00174305028814333,0.998653468872345,0.999145020317017,-6.6515960404792,CLN6
CLN8,-1.73206472251768,5.03023975268775,-1.73839273067857,0.12172530061474,0.289082558670994,-5.45108595407976,CLN8
CLNS1A,-0.780636973340239,5.68908239356225,-0.421844208018036,0.684646006266691,0.82901188956577,-6.49513390939637,CLNS1A
CLOCK,-3.55910073869348,4.25401318222494,-10.4888845184391,7.76329058265235e-06,0.000308499908139835,4.27855432199315,CLOCK
CLP1,0.422184680387939,2.87595098078897,0.440364815605314,0.671748385837036,0.820766598822569,-6.66011344747788,CLP1
CLPB,-0.54633314424374,5.93225028621556,-1.1880981073965,0.270077376271863,0.481215381980042,-5.88977015408995,CLPB
CLPP,1.99920943361774,6.79962206728362,4.70663832039667,0.00168570732331949,0.0159034193190868,-1.1443972388874,CLPP
CLPTM1,1.78332305293136,7.1621519055509,4.86102941198625,0.00139068639257968,0.0139179192531991,-0.999231179908222,CLPTM1
CLPTM1L,1.28518116909639,8.06194448853286,4.7052209051166,0.00168871444463136,0.0159213763815735,-1.35283581047536,CLPTM1L
CLPX,-0.550877078915062,6.29551442787815,-1.01794919439958,0.339555796672694,0.552457970562103,-6.04729793596954,CLPX
CLSPN,-1.62675938578162,6.8518689325018,-4.40114218276829,0.00249215900822332,0.0210599845891162,-1.32142831025162,CLSPN
CLSTN1,0.506222264996647,7.86924751548177,2.21896086444527,0.0584826052553757,0.179186826849786,-4.92186247138704,CLSTN1
CLSTN2,0.511847908208731,2.26518284416305,0.319928440743594,0.757513612970174,0.874751524095066,-6.65583314667614,CLSTN2
CLSTN3,0.00989061661254365,6.26997333079719,0.0204113543234683,0.984233166277971,0.993253352704612,-6.59694934487747,CLSTN3
CLTA,0.355887119142662,7.06782981990672,0.763378455287541,0.467934293411156,0.66991921919787,-6.4787898218237,CLTA
CLTB,1.05693039645802,5.49361162380635,0.58248065007255,0.576863515091683,0.753327557957408,-6.4105106230658,CLTB
CLTC,0.0187623050891457,9.00048727338179,0.0568082847733685,0.956141412941239,0.980474861852376,-7.2640460780497,CLTC
CLTCL1,0.0200167779283671,3.82853996783043,0.0125906564949188,0.990273823576986,0.996282599044359,-6.86631732939997,CLTCL1
CLU,0.275241150581667,6.91388655986881,0.693349770183256,0.508420010203045,0.701433394984535,-6.56932544044921,CLU
CLUAP1,1.89812491734043,4.35185708475942,2.88708001622852,0.0210812893393308,0.0901294233040214,-3.39603119139236,CLUAP1
CLUH,0.797494091979245,7.8414286415695,2.19312165762285,0.0608521779625226,0.183705099126966,-4.94682171202091,CLUH
CLUHP3,1.06893406953407,2.27600275781695,1.10380178074872,0.302911052453086,0.516610538145633,-6.07441343927508,CLUHP3
CLYBL,1.43054170247347,1.70509586384424,1.67448959632218,0.133958414395376,0.308632826649624,-5.45854809052128,CLYBL
CMAS,0.434831740849862,6.00285694930103,1.1288452645518,0.292836096393778,0.505645282556889,-5.93365117438808,CMAS
CMBL,0.37846267086751,5.72448319524447,1.01509764865256,0.340829645069492,0.553656264653989,-6.03994636552147,CMBL
CMC1,1.0854277807351,5.16901657977216,1.86255131362848,0.100903213091868,0.254819476339321,-4.96249659801388,CMC1
CMC2,1.13051316787984,4.61263011062625,0.606774068781069,0.561425645622061,0.740880517619452,-6.33345858967038,CMC2
CMC4,-1.42361571774431,2.75739645445122,-1.17726418782428,0.274126712575975,0.48611887321108,-6.16772415301342,CMC4
CMIP,-0.57013486632375,5.49403638415053,-1.56062521545204,0.158617874789511,0.345524440325988,-5.51839300387577,CMIP
CMPK1,-0.986998471960981,6.13072648940664,-1.43632599046433,0.190189043551101,0.387442021356394,-5.57982664007421,CMPK1
CMSS1,2.50036069703922,3.47074622844399,3.53712772773286,0.00811231964143453,0.0469206939966692,-2.40263061556796,CMSS1
CMTM3,-1.38685042538481,3.46239813190222,-1.11214704701749,0.299523315356776,0.512616274863703,-6.34328426725494,CMTM3
CMTM4,-2.78853085538933,6.88505064607096,-5.50026157786315,0.000649972476236358,0.00810154734712751,0.0202932496939292,CMTM4
CMTM6,-0.0695186506683871,6.12074505341235,-0.107882011621965,0.916841735277201,0.961640517077992,-6.58420017252367,CMTM6
CMTM7,1.92199098062174,3.22799068636807,2.68593390326201,0.0285869449802503,0.110376520701314,-3.76395280463045,CMTM7
CMTM8,3.31305720330552,3.9774766063549,4.74235057460469,0.00161183970052992,0.0154266502023592,-0.777152157262337,CMTM8
CMTR1,-0.784027983004291,6.75693687999231,-1.94160460431175,0.0894662922725328,0.235588036880483,-4.91241567641257,CMTR1
CMTR2,0.648309588018843,4.27167977666644,0.386089858525525,0.709857828074633,0.845627150877578,-6.53650997887616,CMTR2
CMYA5,0.00457230896122796,1.85759165997321,0.00434956670085973,0.996639907933956,0.998786346529617,-6.77642663531982,CMYA5
CNBP,-0.583163324321175,8.32990562783043,-1.66333860340999,0.136206988036608,0.312157501651924,-5.72251040214496,CNBP
CNDP2,-0.231358314259031,6.27024930556524,-0.452496437393396,0.663362333538554,0.815285137709265,-6.52019104030069,CNDP2
CNEP1R1,-0.483834103807795,3.27158929389524,-0.618901017050108,0.553810034113304,0.734999516246611,-6.69336596526577,CNEP1R1
CNFN,-0.170621492786381,3.20216476955419,-0.112627630959334,0.913200743216035,0.959341951877247,-6.74180179646349,CNFN
CNIH1,-0.738162211878331,6.08925964835173,-0.994053732805033,0.350344379284348,0.562774796344846,-6.0717888625373,CNIH1
CNIH3,1.52564858149379,3.60535358558497,0.935830306001434,0.377721273759806,0.588341364213929,-6.08946752192856,CNIH3
CNIH4,0.466311913742703,6.67667277930909,1.731278573133,0.123033581835185,0.291469768101912,-5.39514050707891,CNIH4
CNKSR2,0.255267464552235,2.66500552448671,0.282471773861104,0.785010762122814,0.889395243765441,-6.68545930518896,CNKSR2
CNKSR3,-0.289959201619707,5.22026268161263,-0.383538298652915,0.711672229505805,0.846600025616133,-6.59360289547016,CNKSR3
CNN2,0.951441207296732,3.5272304753526,0.626999875289407,0.548758108845633,0.731931180776537,-6.42496313012109,CNN2
